image_path,labels
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0018.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0019.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0020.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0021.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0022.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0023.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0024.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0025.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0026.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0027.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0028.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0029.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0030.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0031.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0032.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0033.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0034.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0035.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0036.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0037.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0038.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\okapi\image_0039.jpg,okapi
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0001.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0002.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0003.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0004.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0005.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0006.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0007.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0008.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0009.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0010.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0011.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0012.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0013.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0014.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0015.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0016.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0017.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0018.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0019.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0020.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0021.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0022.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0023.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0024.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0025.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0026.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0027.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0028.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0029.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0030.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0031.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0032.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0033.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0034.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0035.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0036.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0037.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0038.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0039.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0040.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0041.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0042.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0043.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0044.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0045.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0046.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pagoda\image_0047.jpg,pagoda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0001.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0002.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0003.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0004.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0005.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0006.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0007.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0008.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0009.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0010.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0011.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0012.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0013.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0014.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0015.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0016.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0017.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0018.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0019.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0020.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0021.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0022.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0023.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0024.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0025.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0026.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0027.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0028.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0029.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0030.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0031.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0032.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0033.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0034.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0035.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0036.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0037.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\panda\image_0038.jpg,panda
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0001.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0002.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0003.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0004.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0005.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0006.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0007.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0008.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0009.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0010.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0011.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0012.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0013.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0014.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0015.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0016.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0017.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0018.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0019.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0020.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0021.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0022.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0023.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0024.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0025.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0026.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0027.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0028.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0029.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0030.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0031.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0032.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0033.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0034.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0035.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0036.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0037.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0038.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0039.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0040.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0041.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0042.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0043.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0044.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pigeon\image_0045.jpg,pigeon
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0001.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0002.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0003.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0004.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0005.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0006.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0007.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0008.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0009.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0010.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0011.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0012.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0013.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0014.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0015.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0016.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0017.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0018.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0019.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0020.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0021.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0022.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0023.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0024.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0025.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0026.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0027.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0028.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0029.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0030.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0031.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0032.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0033.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0034.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0035.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0036.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0037.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0038.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0039.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0040.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0041.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0042.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0043.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0044.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0045.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0046.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0047.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0048.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0049.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0050.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0051.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0052.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\pizza\image_0053.jpg,pizza
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0001.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0002.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0003.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0004.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0005.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0006.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0007.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0008.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0009.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0010.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0011.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0012.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0013.jpg,platypus
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\platypus\image_0014.jpg,platypus
